"id","sku","tipo","","post_title","post_description","post_excerpt","image","post_name","post_status","downloadable","virtual","visibility","stock","stock_status","backorders","manage_stock","price","sale_price","weight","length","width","height","tax_status","tax_class","tax:product_cat","tax:product_tag","tax:product_brand","atributo color","attribute:Color","attribute_data:Color","attribute:Color","atributo talla","attribute:Size","attribute_data:Size","attribute_global:Zise","atributo silueta","atributo silueta","attribute_data:Silueta","attribute_global:silueta","","","","","","","","","","",""
"015759","016013","variable","","ETHEREAL LONG PANT","Prenda deportiva exclusiva, ideal para realizar actividades físicas permitiendo la transpiración y frescura. Elaborado en microfibra con libertad en el movimiento y suave al tacto. ","LICRA INTERIOR DEPORTIVA ","","ETHEREAL-LONG-PANT","publish","no ","no ","visible","","instock","no ","no ","58,600","","","","","","taxable ","","Licra interior deportiva > Ropa Deportiva","Licra deprotiva  Pantalón","Polyester 88% > Elastane 12%  | Microfibra","Color","Gris ","1","1","Talla","S, M, L, XL","1","1","Silueta","Licra deprotiva, Pantalón ","1","1","","","","","","","","","","",""
"015760","508901","variable","","VALERIANO BRIEF","Permite que la zona intima tenga una caída natural y anatómica, creando una experiencia de uso realmente agradable y sensual.","BRIEF MICROFIBRA ","","VALERIANO-BRIEF","publish","no ","no ","visible","","instock","no ","no ","35,700","","","","","","taxable ","","Brief > Básicos","Brief  Slim ","Nylon 76% > Elastane 24%  | Microfibra","Color","Blanco ","1","1","Talla","S, M, L, XL","1","1","Silueta","Brief, Slim ","1","1","","","","","","","","","","",""
"015761","508911","variable","","VALERIANO BRIEF","Permite que la zona intima tenga una caída natural y anatómica, creando una experiencia de uso realmente agradable y sensual.","BRIEF MICROFIBRA","","VALERIANO-BRIEF","publish","no ","no ","visible","","instock","no ","no ","35,700","","","","","","taxable ","","Brief > Básicos","Brief  Slim ","Nylon 76% > Elastane 24%  | Microfibra","Color","Negro ","1","1","Talla","S, M, L, XL","1","1","Silueta","Brief, Slim ","1","1","","","","","","","","","","",""
"015762","237301","variable","","AUSTRIAN LATIN BOXER","Preformado y prehormado para mayor comodidad, brinda libertad al moverse, con diseño y ajuste ideal para actividades cotidianas y deportivas. ","BOXER MICROFIBRA CORTO ","","AUSTRIAN-LATIN-BOXER","publish","no ","no ","visible","","instock","no ","no ","24,000","","","","","","taxable ","","Boxer > Básicos","Boxer  Corto ","Nylon 78 % > Elastane 22 %  | Microfibra","Color","Blanco ","1","1","Talla","S, M, L, XL","1","1","Silueta","Boxer, Corto ","1","1","","","","","","","","","","",""
"015763","237311","variable","","AUSTRIAN LATIN BOXER","Preformado y prehormado para mayor comodidad, brinda libertad al moverse, con diseño y ajuste ideal para actividades cotidianas y deportivas. ","BOXER MICROFIBRA CORTO ","","AUSTRIAN-LATIN-BOXER","publish","no ","no ","visible","","instock","no ","no ","24,000","","","","","","taxable ","","Boxer > Básicos","Boxer  Corto","Nylon 78 % > Elastane 22 %  | Microfibra","Color","Negro","1","1","Talla","S, M, L, XL","1","1","Silueta","Boxer, Corto","1","1","","","","","","","","","","",""
"015764","537301","variable","","AUSTRIAN LATIN BRIEF","Permite que la zona intima tenga una caída natural y anatómica, creando una experiencia de uso realmente agradable y sensual. ","BRIEF MICROFIBRA","","AUSTRIAN-LATIN-BRIEF","publish","no ","no ","visible","","instock","no ","no ","24,000","","","","","","taxable ","","Brief > Básicos","Brief  Slim ","Nylon 78 % > Elastane 22 %  | Microfibra","Color","Blanco ","1","1","Talla","S, M, L, XL","1","1","Silueta","Brief, Slim ","1","1","","","","","","","","","","",""
"015765","537311","variable","","AUSTRIAN LATIN BRIEF","Permite que la zona intima tenga una caída natural y anatómica, creando una experiencia de uso realmente agradable y sensual. ","BRIEF MICROFIBRA ","","AUSTRIAN-LATIN-BRIEF","publish","no ","no ","visible","","instock","no ","no ","24,000","","","","","","taxable ","","Brief > Básicos","Brief  Slim ","Nylon 78 % > Elastane 22 %  | Microfibra","Color","Negro ","1","1","Talla","S, M, L, XL","1","1","Silueta","Brief, Slim ","1","1","","","","","","","","","","",""
"015766","502101","variable","","FIVE STARS LATIN BRIEF","Permite que la zona intima tenga una caída natural y anatómica, creando una experiencia de uso realmente agradable y sensual. ","BRIEF MICROFIBRA","","FIVE-STARS-LATIN BRIEF","publish","no ","no ","visible","","instock","no ","no ","26,000","","","","","","taxable ","","Brief > Básicos","Brief  Slim ","Nylon 78 % > Elastane 22 %  | Microfibra","Color","Blanco ","1","1","Talla","S, M, L, XL","1","1","Silueta","Brief, Slim ","1","1","","","","","","","","","","",""
"015767","502111","variable","","FIVE STARS LATIN BRIEF","Permite que la zona intima tenga una caída natural y anatómica, creando una experiencia de uso realmente agradable y sensual. ","BRIEF MICROFIBRA","","FIVE-STARS-LATIN BRIEF","publish","no ","no ","visible","","instock","no ","no ","26,000","","","","","","taxable ","","Brief > Básicos","Brief  Slim ","Nylon 78 % > Elastane 22 %  | Microfibra","Color","Negro ","1","1","Talla","S, M, L, XL","1","1","Silueta","Brief, Slim ","1","1","","","","","","","","","","",""
"015768","502612","variable","","BEATS LATIN BRIEF","Permite que la zona intima tenga una caída natural y anatómica, creando una experiencia de uso realmente agradable y sensual. ","BRIEF ALGODÓN ","","BEATS-LATIN-BRIEF","publish","no ","no ","visible","","instock","no ","no ","27,000","","","","","","taxable ","","Brief > Básicos","Brief  Slim ","Polyester 62% > Cotton 33% > Elastane 5%  | Algodón","Color","Gris Claro ","1","1","Talla","S, M, L, XL","1","1","Silueta","Brief, Slim ","1","1","","","","","","","","","","",""
"015769","502613","variable","","BEATS LATIN BRIEF","Permite que la zona intima tenga una caída natural y anatómica, creando una experiencia de uso realmente agradable y sensual.","BRIEF ALGODÓN ","","BEATS-LATIN-BRIEF","publish","no ","no ","visible","","instock","no ","no ","27,000","","","","","","taxable ","","Brief > Básicos","Brief  Slim ","Polyester 62% > Cotton 33% > Elastane 5%  | Algodón","Color","Gris Oscuro ","1","1","Talla","S, M, L, XL","1","1","Silueta","Brief, Slim ","1","1","","","","","","","","","","",""
"015770","221901","variable","","BASIC BOXER","Preformado y prehormado para mayor comodidad, brinda libertad al moverse, con diseño y ajuste ideal para actividades cotidianas y deportivas. ","BOXER ALGODÓN MEDIO ","","BASIC-BOXER","publish","no ","no ","visible"," ","instock","no ","no ","33,800","","","","","","taxable ","","Boxer > Básicos","Boxer  Medio ","Cotton 94% > Elastane 6%  | Algodón","Color","Blanco ","1","1","Talla","S, M, L, XL","1","1","Silueta","Boxer, Medio ","1","1","","","","","","","","","","",""
"015771","221911","variable","","BASIC BOXER","Preformado y prehormado para mayor comodidad, brinda libertad al moverse, con diseño y ajuste ideal para actividades cotidianas y deportivas. ","BOXER ALGODÓN MEDIO","","BASIC-BOXER","publish","no ","no ","visible","","instock","no ","no ","33,800","","","","","","taxable ","","Boxer > Básicos","Boxer  Medio ","Cotton 94% > Elastane 6%  | Algodón","Color","Negro ","1","1","Talla","S, M, L, XL","1","1","Silueta","Boxer, Medio ","1","1","","","","","","","","","","",""
"015772","521901","variable","","CLASSIC BRIEF","Permite que la zona intima tenga una caída natural y anatómica, creando una experiencia de uso realmente agradable y sensual. ","BRIEF ALGODÓN ","","CLASSIC-BRIEF","publish","no ","no ","visible","","instock","no ","no ","32,800","","","","","","taxable ","","Brief > Básicos","Brief  Clásico","Cotton 94% > Elastane 6%  | Algodón","Color","Blanco","1","1","Talla","S, M, L, XL","1","1","Silueta","Brief, Clásico","1","1","","","","","","","","","","",""
"015773","521911","variable","","CLASSIC BRIEF","Permite que la zona intima tenga una caída natural y anatómica, creando una experiencia de uso realmente agradable y sensual. ","BRIEF ALGODÓN ","","CLASSIC-BRIEF","publish","no ","no ","visible","","instock","no ","no ","32,800","","","","","","taxable ","","Brief > Básicos","Brief  Clásico ","Cotton 94% > Elastane 6%  | Algodón","Color","Negro ","1","1","Talla","S, M, L, XL","1","1","Silueta","Brief, Clásico ","1","1","","","","","","","","","","",""
"015774","221001","variable","","AMMOLITE LATIN BOXER","Preformado y prehormado para mayor comodidad, brinda libertad al moverse, con diseño y ajuste ideal para actividades cotidianas y deportivas. ","BOXER MICROFIBRA CORTO ","","AMMOLITE-LATIN-BOXER","publish","no ","no ","visible","","instock","no ","no ","35,700","","","","","","taxable ","","Boxer > Básicos","Boxer  Corto","Nylon 78 % > Elastane 22 % | Microfibra","Color","Blanco ","1","1","Talla","S, M, L, XL","1","1","Silueta","Boxer, Corto","1","1","","","","","","","","","","",""
"015775","221011","variable","","AMMOLITE LATIN BOXER","Preformado y prehormado para mayor comodidad, brinda libertad al moverse, con diseño y ajuste ideal para actividades cotidianas y deportivas. ","BOXER MICROFIBRA CORTO ","","AMMOLITE-LATIN-BOXER","publish","no ","no ","visible","","instock","no ","no ","35,700","","","","","","taxable ","","Boxer > Básicos","Boxer  Corto ","Nylon 78 % > Elastane 22 % | Microfibra","Color","Negro","1","1","Talla","S, M, L, XL","1","1","Silueta","Boxer, Corto ","1","1","","","","","","","","","","",""
"015776","000101","variable","","MESH THONG","Permite que la zona intima tenga una caída natural y anatómica, creando una experiencia de uso realmente agradable y sensual.","TANGA MICROFIBRA ","","MESH-THONG","publish","no ","no ","visible","","instock","no ","no ","25,900","","","","","","taxable ","","Tanga > Luxury","Tanga  Slim ","Nylon 76 % > Elastane 24 % | Microfibra","Color","Blanco ","1","1","Talla","S, M, L, XL","1","1","Silueta","Tanga, Slim ","1","1","","","","","","","","","","",""
"015777","000114","variable","","MESH THONG","Permite que la zona intima tenga una caída natural y anatómica, creando una experiencia de uso realmente agradable y sensual. ","TANGA MICROFIBRA","","MESH-THONG","publish","no ","no ","visible","","instock","no ","no ","25,900","","","","","","taxable ","","Tanga > Luxury","Tanga  Slim ","Nylon 76 % > Elastane 24 % | Microfibra","Color","Negro ","1","1","Talla","S, M, L, XL","1","1","Silueta","Tanga, Slim ","1","1","","","","","","","","","","",""
"015778","220108","variable","","DENIM JEAN BOXER","Preformado y prehormado para mayor comodidad, brinda libertad al moverse, con diseño y ajuste ideal para actividades cotidianas y deportivas.","BOXER MICROFIBRA MEDIO","","DENIM-JEAN-BOXER","publish","no ","no ","visible","","instock","no ","no ","41,000","","","","","","taxable ","","Boxer > Básicos","Boxer  Medio","Polyester 93% > Elastane 7% | Microfibra","Color","Azul Oscuro ","1","1","Talla","S, M, L, XL","1","1","Silueta","Boxer, Medio","1","1","","","","","","","","","","",""
"015779","520108","variable","","DENIM JEAN LATIN BRIEF","Permite que la zona intima tenga una caída natural y anatómica, creando una experiencia de uso realmente agradable y sensual.","BRIEF MICROFIBRA ","","DENIM-JEAN-LATIN-BRIEF","publish","no ","no ","visible","","instock","no ","no ","39,000","","","","","","taxable ","","Brief > Básicos","Brief  Clásico","Polyester 93% > Elastane 7% | Microfibra","Color","Azul Oscuro ","1","1","Talla","S, M, L, XL","1","1","Silueta","Brief, Clásico","1","1","","","","","","","","","","",""
"015780","917401","variable","","Kumpanias Long Boxer","Preformado y prehormado para mayor comodidad, brinda libertad al moverse, con diseño y ajuste ideal para actividades cotidianas y deportivas. ","BOXER MICROFIBRA LARGO ","","Kumpanias-Long-Boxer","publish","no ","no ","visible","","instock","no ","no ","39,900","","","","","","taxable ","","Boxer > Básicos","Boxer  Largo ","Nylon 78% > Elastane 22% | Microfibra","Color","Blanco ","1","1","Talla","S, M, L, XL","1","1","Silueta","Boxer, Largo ","1","1","","","","","","","","","","",""
"015781","917408","variable","","Kumpanias Long Boxer","Preformado y prehormado para mayor comodidad, brinda libertad al moverse, con diseño y ajuste ideal para actividades cotidianas y deportivas.","BOXER MICROFIBRA LARGO ","","Kumpanias-Long-Boxer","publish","no ","no ","visible","","instock","no ","no ","39,900","","","","","","taxable ","","Boxer > Básicos","","Nylon 78% > Elastane 22% | Microfibra","Color","Azul Oscuro ","1","1","Talla","S, M, L, XL","1","1","","","","","","","","","","","","","","",""
"015782","917410","variable","","Kumpanias Long Boxer","Preformado y prehormado para mayor comodidad, brinda libertad al moverse, con diseño y ajuste ideal para actividades cotidianas y deportivas. ","BOXER MICROFIBRA LARGO ","","Kumpanias-Long-Boxer","publish","no ","no ","visible","","instock","no ","no ","39,900","","","","","","taxable ","","Boxer > Básicos","","Nylon 78% > Elastane 22% | Microfibra","Color","Verde Militar","1","1","Talla","S, M, L, XL","1","1","","","","","","","","","","","","","","",""
"015783","917411","variable","","Kumpanias Long Boxer","Preformado y prehormado para mayor comodidad, brinda libertad al moverse, con diseño y ajuste ideal para actividades cotidianas y deportivas.","BOXER MICROFIBRA LARGO ","","Kumpanias-Long-Boxer","publish","no ","no ","visible","","instock","no ","no ","39,900","","","","","","taxable ","","Boxer > Básicos","","Nylon 78% > Elastane 22% | Microfibra","Color","Negro","1","1","Talla","S, M, L, XL","1","1","","","","","","","","","","","","","","",""
"015784","229924","variable","","DUO PACK 1","Preformado y prehormado para mayor comodidad, brinda libertad al moverse, con diseño y ajuste ideal para actividades cotidianas y deportivas.","BOXER MICROFIBRA CORTO X 2 UNDS. ","","DUO-PACK-1","publish","no ","no ","visible"," ","instock","no ","no ","36,900","","","","","","taxable ","","Boxer > Básicos","","Nylon 78% > Elastane 22% | Microfibra","Color","Negro y Blanco ","1","1","Talla","S, M, L, XL","1","1","","","","","","","","","","","","","","",""
"015785","519940","variable","","DUO PACK 2","Permite que la zona intima tenga una caída natural y anatómica, creando una experiencia de uso realmente agradable y sensual.","BRIEF MICROFIBRA X 2 UNDS.","","DUO-PACK-2","publish","no ","no ","visible","","instock","no ","no ","35,900","","","","","","taxable ","","Brief > Básicos","","Nylon 78% > Elastane 22% | Microfibra","Color","Negro y Blanco","1","1","Talla","S, M, L, XL","1","1","","","","","","","","","","","","","","",""
"015786","229923","variable","","DUO PACK 3","Preformado y prehormado para mayor comodidad, brinda libertad al moverse, con diseño y ajuste ideal para actividades cotidianas y deportivas. ","BOXER ALGODÓN MEDIO X 2 UNDS.","","DUO-PACK-3","publish","no ","no ","visible","","instock","no ","no ","50,900","","","","","","taxable ","","Boxer > Básicos","","Cotton 94% > Elastane 6% | Microfibra","Color","Negro y Blanco ","1","1","Talla","S, M, L, XL","1","1","","","","","","","","","","","","","","",""
"015787","519939","variable","","DUO PACK 4","Permite que la zona intima tenga una caída natural y anatómica, creando una experiencia de uso realmente agradable y sensual.","BRIEF ALGODÓN X 2 UNDS. ","","DUO-PACK-4","publish","no ","no ","visible","","instock","no ","no ","48,900","","","","","","taxable ","","Brief > Básicos","","Cotton 94% > Elastane 6% | Microfibra","Color","Negro y Blanco ","1","1","Talla","S, M, L, XL","1","1","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
